message,timestamp,severity,tags,attributes
"[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/io/micrometer/micrometer-observation/1.15.5/micrometer-observation-1.15.5.jar (75 kB at 582 kB/s)
[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/latencyutils/LatencyUtils/2.0.3/LatencyUtils-2.0.3.jar
",2026-08-22T15:29:41.57253485Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkZWQgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvaW8vbWljcm9tZXRlci9taWNyb21ldGVyLW9ic2VydmF0aW9uLzEuMTUuNS9taWNyb21ldGVyLW9ic2VydmF0aW9uLTEuMTUuNS5qYXIgKDc1IGtCIGF0IDU4MiBrQi9zKQpbSU5GT10gRG93bmxvYWRpbmcgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvb3JnL2xhdGVuY3l1dGlscy9MYXRlbmN5VXRpbHMvMi4wLjMvTGF0ZW5jeVV0aWxzLTIuMC4zLmphcgo="",""timestamp"":""2026-08-22T15:29:41.57253485Z""}"
"[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/io/micrometer/micrometer-commons/1.15.5/micrometer-commons-1.15.5.jar (49 kB at 357 kB/s)
[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-starter-data-jpa/3.5.7/spring-boot-starter-data-jpa-3.5.7.jar
",2026-08-22T15:29:41.581496927Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkZWQgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvaW8vbWljcm9tZXRlci9taWNyb21ldGVyLWNvbW1vbnMvMS4xNS41L21pY3JvbWV0ZXItY29tbW9ucy0xLjE1LjUuamFyICg0OSBrQiBhdCAzNTcga0IvcykKW0lORk9dIERvd25sb2FkaW5nIGZyb20gY2VudHJhbDogaHR0cHM6Ly9yZXBvLm1hdmVuLmFwYWNoZS5vcmcvbWF2ZW4yL29yZy9zcHJpbmdmcmFtZXdvcmsvYm9vdC9zcHJpbmctYm9vdC1zdGFydGVyLWRhdGEtanBhLzMuNS43L3NwcmluZy1ib290LXN0YXJ0ZXItZGF0YS1qcGEtMy41LjcuamFyCg=="",""timestamp"":""2026-08-22T15:29:41.581496927Z""}"
"[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/io/micrometer/micrometer-jakarta9/1.15.5/micrometer-jakarta9-1.15.5.jar (33 kB at 238 kB/s)
",2026-08-22T15:29:41.581908254Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkZWQgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvaW8vbWljcm9tZXRlci9taWNyb21ldGVyLWpha2FydGE5LzEuMTUuNS9taWNyb21ldGVyLWpha2FydGE5LTEuMTUuNS5qYXIgKDMzIGtCIGF0IDIzOCBrQi9zKQo="",""timestamp"":""2026-08-22T15:29:41.581908254Z""}"
"[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-starter-jdbc/3.5.7/spring-boot-starter-jdbc-3.5.7.jar
",2026-08-22T15:29:41.581988354Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkaW5nIGZyb20gY2VudHJhbDogaHR0cHM6Ly9yZXBvLm1hdmVuLmFwYWNoZS5vcmcvbWF2ZW4yL29yZy9zcHJpbmdmcmFtZXdvcmsvYm9vdC9zcHJpbmctYm9vdC1zdGFydGVyLWpkYmMvMy41Ljcvc3ByaW5nLWJvb3Qtc3RhcnRlci1qZGJjLTMuNS43Lmphcgo="",""timestamp"":""2026-08-22T15:29:41.581988354Z""}"
"[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/latencyutils/LatencyUtils/2.0.3/LatencyUtils-2.0.3.jar (30 kB at 203 kB/s)
",2026-08-22T15:29:41.590507626Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkZWQgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvb3JnL2xhdGVuY3l1dGlscy9MYXRlbmN5VXRpbHMvMi4wLjMvTGF0ZW5jeVV0aWxzLTIuMC4zLmphciAoMzAga0IgYXQgMjAzIGtCL3MpCg=="",""timestamp"":""2026-08-22T15:29:41.590507626Z""}"
"[INFO] Downloading from central: https://repo.maven.apache.org/maven2/com/zaxxer/HikariCP/6.3.3/HikariCP-6.3.3.jar
",2026-08-22T15:29:41.590533595Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkaW5nIGZyb20gY2VudHJhbDogaHR0cHM6Ly9yZXBvLm1hdmVuLmFwYWNoZS5vcmcvbWF2ZW4yL2NvbS96YXh4ZXIvSGlrYXJpQ1AvNi4zLjMvSGlrYXJpQ1AtNi4zLjMuamFyCg=="",""timestamp"":""2026-08-22T15:29:41.590533595Z""}"
"[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/hdrhistogram/HdrHistogram/2.2.2/HdrHistogram-2.2.2.jar (177 kB at 1.2 MB/s)
[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/springframework/spring-jdbc/6.2.12/spring-jdbc-6.2.12.jar
",2026-08-22T15:29:41.595126717Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkZWQgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvb3JnL2hkcmhpc3RvZ3JhbS9IZHJIaXN0b2dyYW0vMi4yLjIvSGRySGlzdG9ncmFtLTIuMi4yLmphciAoMTc3IGtCIGF0IDEuMiBNQi9zKQpbSU5GT10gRG93bmxvYWRpbmcgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvb3JnL3NwcmluZ2ZyYW1ld29yay9zcHJpbmctamRiYy82LjIuMTIvc3ByaW5nLWpkYmMtNi4yLjEyLmphcgo="",""timestamp"":""2026-08-22T15:29:41.595126717Z""}"
"[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/io/micrometer/micrometer-core/1.15.5/micrometer-core-1.15.5.jar (865 kB at 5.6 MB/s)
[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/hibernate/orm/hibernate-core/6.6.33.Final/hibernate-core-6.6.33.Final.jar
",2026-08-22T15:29:41.598338295Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkZWQgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvaW8vbWljcm9tZXRlci9taWNyb21ldGVyLWNvcmUvMS4xNS41L21pY3JvbWV0ZXItY29yZS0xLjE1LjUuamFyICg4NjUga0IgYXQgNS42IE1CL3MpCltJTkZPXSBEb3dubG9hZGluZyBmcm9tIGNlbnRyYWw6IGh0dHBzOi8vcmVwby5tYXZlbi5hcGFjaGUub3JnL21hdmVuMi9vcmcvaGliZXJuYXRlL29ybS9oaWJlcm5hdGUtY29yZS82LjYuMzMuRmluYWwvaGliZXJuYXRlLWNvcmUtNi42LjMzLkZpbmFsLmphcgo="",""timestamp"":""2026-08-22T15:29:41.598338295Z""}"
"[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-starter-data-jpa/3.5.7/spring-boot-starter-data-jpa-3.5.7.jar (4.8 kB at 30 kB/s)
[INFO] Downloading from central: https://repo.maven.apache.org/maven2/jakarta/persistence/jakarta.persistence-api/3.1.0/jakarta.persistence-api-3.1.0.jar
",2026-08-22T15:29:41.602858778Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkZWQgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvb3JnL3NwcmluZ2ZyYW1ld29yay9ib290L3NwcmluZy1ib290LXN0YXJ0ZXItZGF0YS1qcGEvMy41Ljcvc3ByaW5nLWJvb3Qtc3RhcnRlci1kYXRhLWpwYS0zLjUuNy5qYXIgKDQuOCBrQiBhdCAzMCBrQi9zKQpbSU5GT10gRG93bmxvYWRpbmcgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvamFrYXJ0YS9wZXJzaXN0ZW5jZS9qYWthcnRhLnBlcnNpc3RlbmNlLWFwaS8zLjEuMC9qYWthcnRhLnBlcnNpc3RlbmNlLWFwaS0zLjEuMC5qYXIK"",""timestamp"":""2026-08-22T15:29:41.602858778Z""}"
"[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-starter-jdbc/3.5.7/spring-boot-starter-jdbc-3.5.7.jar (4.8 kB at 30 kB/s)
",2026-08-22T15:29:41.604300221Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkZWQgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvb3JnL3NwcmluZ2ZyYW1ld29yay9ib290L3NwcmluZy1ib290LXN0YXJ0ZXItamRiYy8zLjUuNy9zcHJpbmctYm9vdC1zdGFydGVyLWpkYmMtMy41LjcuamFyICg0Ljgga0IgYXQgMzAga0IvcykK"",""timestamp"":""2026-08-22T15:29:41.604300221Z""}"
"[INFO] Downloading from central: https://repo.maven.apache.org/maven2/jakarta/transaction/jakarta.transaction-api/2.0.1/jakarta.transaction-api-2.0.1.jar
",2026-08-22T15:29:41.604382234Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkaW5nIGZyb20gY2VudHJhbDogaHR0cHM6Ly9yZXBvLm1hdmVuLmFwYWNoZS5vcmcvbWF2ZW4yL2pha2FydGEvdHJhbnNhY3Rpb24vamFrYXJ0YS50cmFuc2FjdGlvbi1hcGkvMi4wLjEvamFrYXJ0YS50cmFuc2FjdGlvbi1hcGktMi4wLjEuamFyCg=="",""timestamp"":""2026-08-22T15:29:41.604382234Z""}"
"[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/com/zaxxer/HikariCP/6.3.3/HikariCP-6.3.3.jar (172 kB at 1.0 MB/s)
[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/jboss/logging/jboss-logging/3.6.1.Final/jboss-logging-3.6.1.Final.jar
",2026-08-22T15:29:41.610163979Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkZWQgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvY29tL3pheHhlci9IaWthcmlDUC82LjMuMy9IaWthcmlDUC02LjMuMy5qYXIgKDE3MiBrQiBhdCAxLjAgTUIvcykKW0lORk9dIERvd25sb2FkaW5nIGZyb20gY2VudHJhbDogaHR0cHM6Ly9yZXBvLm1hdmVuLmFwYWNoZS5vcmcvbWF2ZW4yL29yZy9qYm9zcy9sb2dnaW5nL2pib3NzLWxvZ2dpbmcvMy42LjEuRmluYWwvamJvc3MtbG9nZ2luZy0zLjYuMS5GaW5hbC5qYXIK"",""timestamp"":""2026-08-22T15:29:41.610163979Z""}"
"[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/springframework/spring-jdbc/6.2.12/spring-jdbc-6.2.12.jar (473 kB at 2.6 MB/s)
[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/hibernate/common/hibernate-commons-annotations/7.0.3.Final/hibernate-commons-annotations-7.0.3.Final.jar
",2026-08-22T15:29:41.624161961Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkZWQgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvb3JnL3NwcmluZ2ZyYW1ld29yay9zcHJpbmctamRiYy82LjIuMTIvc3ByaW5nLWpkYmMtNi4yLjEyLmphciAoNDczIGtCIGF0IDIuNiBNQi9zKQpbSU5GT10gRG93bmxvYWRpbmcgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvb3JnL2hpYmVybmF0ZS9jb21tb24vaGliZXJuYXRlLWNvbW1vbnMtYW5ub3RhdGlvbnMvNy4wLjMuRmluYWwvaGliZXJuYXRlLWNvbW1vbnMtYW5ub3RhdGlvbnMtNy4wLjMuRmluYWwuamFyCg=="",""timestamp"":""2026-08-22T15:29:41.624161961Z""}"
"[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/jakarta/persistence/jakarta.persistence-api/3.1.0/jakarta.persistence-api-3.1.0.jar (165 kB at 893 kB/s)
",2026-08-22T15:29:41.628994682Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkZWQgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvamFrYXJ0YS9wZXJzaXN0ZW5jZS9qYWthcnRhLnBlcnNpc3RlbmNlLWFwaS8zLjEuMC9qYWthcnRhLnBlcnNpc3RlbmNlLWFwaS0zLjEuMC5qYXIgKDE2NSBrQiBhdCA4OTMga0IvcykK"",""timestamp"":""2026-08-22T15:29:41.628994682Z""}"
"[INFO] Downloading from central: https://repo.maven.apache.org/maven2/io/smallrye/jandex/3.2.0/jandex-3.2.0.jar
",2026-08-22T15:29:41.62901304Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkaW5nIGZyb20gY2VudHJhbDogaHR0cHM6Ly9yZXBvLm1hdmVuLmFwYWNoZS5vcmcvbWF2ZW4yL2lvL3NtYWxscnllL2phbmRleC8zLjIuMC9qYW5kZXgtMy4yLjAuamFyCg=="",""timestamp"":""2026-08-22T15:29:41.62901304Z""}"
"[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/jakarta/transaction/jakarta.transaction-api/2.0.1/jakarta.transaction-api-2.0.1.jar (29 kB at 154 kB/s)
[INFO] Downloading from central: https://repo.maven.apache.org/maven2/com/fasterxml/classmate/1.7.1/classmate-1.7.1.jar
",2026-08-22T15:29:41.630784948Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkZWQgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvamFrYXJ0YS90cmFuc2FjdGlvbi9qYWthcnRhLnRyYW5zYWN0aW9uLWFwaS8yLjAuMS9qYWthcnRhLnRyYW5zYWN0aW9uLWFwaS0yLjAuMS5qYXIgKDI5IGtCIGF0IDE1NCBrQi9zKQpbSU5GT10gRG93bmxvYWRpbmcgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvY29tL2Zhc3RlcnhtbC9jbGFzc21hdGUvMS43LjEvY2xhc3NtYXRlLTEuNy4xLmphcgo="",""timestamp"":""2026-08-22T15:29:41.630784948Z""}"
"[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/jboss/logging/jboss-logging/3.6.1.Final/jboss-logging-3.6.1.Final.jar (62 kB at 324 kB/s)
[INFO] Downloading from central: https://repo.maven.apache.org/maven2/net/bytebuddy/byte-buddy/1.17.8/byte-buddy-1.17.8.jar
",2026-08-22T15:29:41.635248335Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkZWQgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvb3JnL2pib3NzL2xvZ2dpbmcvamJvc3MtbG9nZ2luZy8zLjYuMS5GaW5hbC9qYm9zcy1sb2dnaW5nLTMuNi4xLkZpbmFsLmphciAoNjIga0IgYXQgMzI0IGtCL3MpCltJTkZPXSBEb3dubG9hZGluZyBmcm9tIGNlbnRyYWw6IGh0dHBzOi8vcmVwby5tYXZlbi5hcGFjaGUub3JnL21hdmVuMi9uZXQvYnl0ZWJ1ZGR5L2J5dGUtYnVkZHkvMS4xNy44L2J5dGUtYnVkZHktMS4xNy44Lmphcgo="",""timestamp"":""2026-08-22T15:29:41.635248335Z""}"
"[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/hibernate/common/hibernate-commons-annotations/7.0.3.Final/hibernate-commons-annotations-7.0.3.Final.jar (68 kB at 321 kB/s)
[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/com/fasterxml/classmate/1.7.1/classmate-1.7.1.jar (68 kB at 322 kB/s)
",2026-08-22T15:29:41.656794493Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkZWQgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvb3JnL2hpYmVybmF0ZS9jb21tb24vaGliZXJuYXRlLWNvbW1vbnMtYW5ub3RhdGlvbnMvNy4wLjMuRmluYWwvaGliZXJuYXRlLWNvbW1vbnMtYW5ub3RhdGlvbnMtNy4wLjMuRmluYWwuamFyICg2OCBrQiBhdCAzMjEga0IvcykKW0lORk9dIERvd25sb2FkZWQgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvY29tL2Zhc3RlcnhtbC9jbGFzc21hdGUvMS43LjEvY2xhc3NtYXRlLTEuNy4xLmphciAoNjgga0IgYXQgMzIyIGtCL3MpCg=="",""timestamp"":""2026-08-22T15:29:41.656794493Z""}"
"[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/glassfish/jaxb/jaxb-core/4.0.6/jaxb-core-4.0.6.jar
[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/glassfish/jaxb/jaxb-runtime/4.0.6/jaxb-runtime-4.0.6.jar
",2026-08-22T15:29:41.656907292Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkaW5nIGZyb20gY2VudHJhbDogaHR0cHM6Ly9yZXBvLm1hdmVuLmFwYWNoZS5vcmcvbWF2ZW4yL29yZy9nbGFzc2Zpc2gvamF4Yi9qYXhiLWNvcmUvNC4wLjYvamF4Yi1jb3JlLTQuMC42LmphcgpbSU5GT10gRG93bmxvYWRpbmcgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvb3JnL2dsYXNzZmlzaC9qYXhiL2pheGItcnVudGltZS80LjAuNi9qYXhiLXJ1bnRpbWUtNC4wLjYuamFyCg=="",""timestamp"":""2026-08-22T15:29:41.656907292Z""}"
"[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/io/smallrye/jandex/3.2.0/jandex-3.2.0.jar (375 kB at 1.8 MB/s)
",2026-08-22T15:29:41.658817138Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkZWQgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvaW8vc21hbGxyeWUvamFuZGV4LzMuMi4wL2phbmRleC0zLjIuMC5qYXIgKDM3NSBrQiBhdCAxLjggTUIvcykK"",""timestamp"":""2026-08-22T15:29:41.658817138Z""}"
"[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/eclipse/angus/angus-activation/2.0.3/angus-activation-2.0.3.jar
",2026-08-22T15:29:41.658840853Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkaW5nIGZyb20gY2VudHJhbDogaHR0cHM6Ly9yZXBvLm1hdmVuLmFwYWNoZS5vcmcvbWF2ZW4yL29yZy9lY2xpcHNlL2FuZ3VzL2FuZ3VzLWFjdGl2YXRpb24vMi4wLjMvYW5ndXMtYWN0aXZhdGlvbi0yLjAuMy5qYXIK"",""timestamp"":""2026-08-22T15:29:41.658840853Z""}"
